run_id,task_id,model,strategy,canonical_status,exclusion_reason,review_status,setup_status,execution_status,num_rounds,trace_path,trace_exists,initial_pass_count,final_pass_count,manifest_schema_version,repair_attempted,semantic_completeness,completeness_available,completeness_method,completeness_version
cc_tc_template_detail_maxpoints_shadow__claude-opus-4-6__multi_view,cc_tc_template_detail_maxpoints_shadow,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tc_template_detail_maxpoints_shadow.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_detail_maxpoints_shadow__claude-opus-4-6__failure_mode_first,cc_tc_template_detail_maxpoints_shadow,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_detail_maxpoints_shadow.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_detail_languages_shadow__claude-opus-4-6__direct_baseline,cc_tc_template_detail_languages_shadow,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_detail_languages_shadow.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_detail_languages_shadow__claude-opus-4-6__contract_first,cc_tc_template_detail_languages_shadow,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_tc_template_detail_languages_shadow.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_detail_languages_shadow__claude-opus-4-6__multi_view,cc_tc_template_detail_languages_shadow,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tc_template_detail_languages_shadow.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_detail_languages_shadow__claude-opus-4-6__failure_mode_first,cc_tc_template_detail_languages_shadow,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_detail_languages_shadow.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_difficulty_case_trap__claude-opus-4-6__direct_baseline,cc_tc_template_difficulty_case_trap,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_difficulty_case_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_difficulty_case_trap__claude-opus-4-6__contract_first,cc_tc_template_difficulty_case_trap,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_tc_template_difficulty_case_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_difficulty_case_trap__claude-opus-4-6__multi_view,cc_tc_template_difficulty_case_trap,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tc_template_difficulty_case_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_difficulty_case_trap__claude-opus-4-6__failure_mode_first,cc_tc_template_difficulty_case_trap,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_difficulty_case_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_round_sort_trap__claude-opus-4-6__direct_baseline,cc_tc_template_round_sort_trap,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_round_sort_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_round_sort_trap__claude-opus-4-6__contract_first,cc_tc_template_round_sort_trap,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_tc_template_round_sort_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_round_sort_trap__claude-opus-4-6__multi_view,cc_tc_template_round_sort_trap,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tc_template_round_sort_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_round_sort_trap__claude-opus-4-6__failure_mode_first,cc_tc_template_round_sort_trap,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_round_sort_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_limit_metadata_incomplete__claude-opus-4-6__direct_baseline,cc_tc_template_limit_metadata_incomplete,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_limit_metadata_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_limit_metadata_incomplete__claude-opus-4-6__contract_first,cc_tc_template_limit_metadata_incomplete,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_tc_template_limit_metadata_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_limit_metadata_incomplete__claude-opus-4-6__multi_view,cc_tc_template_limit_metadata_incomplete,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tc_template_limit_metadata_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_limit_metadata_incomplete__claude-opus-4-6__failure_mode_first,cc_tc_template_limit_metadata_incomplete,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_limit_metadata_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_limit_default_trap__claude-opus-4-6__direct_baseline,cc_tc_template_limit_default_trap,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_limit_default_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_limit_default_trap__claude-opus-4-6__contract_first,cc_tc_template_limit_default_trap,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_tc_template_limit_default_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_limit_default_trap__claude-opus-4-6__multi_view,cc_tc_template_limit_default_trap,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tc_template_limit_default_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_limit_default_trap__claude-opus-4-6__failure_mode_first,cc_tc_template_limit_default_trap,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_limit_default_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_tags_case_incomplete__claude-opus-4-6__direct_baseline,cc_tc_template_tags_case_incomplete,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_tags_case_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_tags_case_incomplete__claude-opus-4-6__contract_first,cc_tc_template_tags_case_incomplete,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_tc_template_tags_case_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_tags_case_incomplete__claude-opus-4-6__multi_view,cc_tc_template_tags_case_incomplete,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tc_template_tags_case_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_tags_case_incomplete__claude-opus-4-6__failure_mode_first,cc_tc_template_tags_case_incomplete,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_tags_case_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_include_flag_split__claude-opus-4-6__direct_baseline,cc_tc_template_include_flag_split,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_include_flag_split.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_include_flag_split__claude-opus-4-6__contract_first,cc_tc_template_include_flag_split,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_tc_template_include_flag_split.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_include_flag_split__claude-opus-4-6__multi_view,cc_tc_template_include_flag_split,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tc_template_include_flag_split.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_include_flag_split__claude-opus-4-6__failure_mode_first,cc_tc_template_include_flag_split,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_include_flag_split.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_include_flag_split_v2__claude-opus-4-6__direct_baseline,cc_tc_template_include_flag_split_v2,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_include_flag_split_v2.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_include_flag_split_v2__claude-opus-4-6__contract_first,cc_tc_template_include_flag_split_v2,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_tc_template_include_flag_split_v2.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_include_flag_split_v2__claude-opus-4-6__multi_view,cc_tc_template_include_flag_split_v2,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tc_template_include_flag_split_v2.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_include_flag_split_v2__claude-opus-4-6__failure_mode_first,cc_tc_template_include_flag_split_v2,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_include_flag_split_v2.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_clear_incomplete__claude-opus-4-6__direct_baseline,cc_simtrade_cache_clear_incomplete,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_simtrade_cache_clear_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_clear_incomplete__claude-opus-4-6__contract_first,cc_simtrade_cache_clear_incomplete,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Completed,1.0,reports/decomposition/traces/contract_first/cc_simtrade_cache_clear_incomplete.json,False,0.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_clear_incomplete__claude-opus-4-6__multi_view,cc_simtrade_cache_clear_incomplete,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Completed,2.0,reports/decomposition/traces/multi_view/cc_simtrade_cache_clear_incomplete.json,False,0.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_clear_incomplete__claude-opus-4-6__failure_mode_first,cc_simtrade_cache_clear_incomplete,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_simtrade_cache_clear_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_delete_incomplete__claude-opus-4-6__direct_baseline,cc_simtrade_cache_delete_incomplete,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_simtrade_cache_delete_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_delete_incomplete__claude-opus-4-6__contract_first,cc_simtrade_cache_delete_incomplete,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Completed,2.0,reports/decomposition/traces/contract_first/cc_simtrade_cache_delete_incomplete.json,False,0.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_delete_incomplete__claude-opus-4-6__multi_view,cc_simtrade_cache_delete_incomplete,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Completed,2.0,reports/decomposition/traces/multi_view/cc_simtrade_cache_delete_incomplete.json,False,0.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_delete_incomplete__claude-opus-4-6__failure_mode_first,cc_simtrade_cache_delete_incomplete,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_simtrade_cache_delete_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_lru_trap__claude-opus-4-6__direct_baseline,cc_simtrade_cache_lru_trap,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_simtrade_cache_lru_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_lru_trap__claude-opus-4-6__contract_first,cc_simtrade_cache_lru_trap,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Completed,1.0,reports/decomposition/traces/contract_first/cc_simtrade_cache_lru_trap.json,False,0.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_lru_trap__claude-opus-4-6__multi_view,cc_simtrade_cache_lru_trap,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_simtrade_cache_lru_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_lru_trap__claude-opus-4-6__failure_mode_first,cc_simtrade_cache_lru_trap,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Completed,2.0,reports/decomposition/traces/failure_mode_first/cc_simtrade_cache_lru_trap.json,False,0.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_ttl_dual__claude-opus-4-6__direct_baseline,cc_simtrade_cache_ttl_dual,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Completed,1.0,reports/decomposition/traces/direct_baseline/cc_simtrade_cache_ttl_dual.json,False,0.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_ttl_dual__claude-opus-4-6__contract_first,cc_simtrade_cache_ttl_dual,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Completed,1.0,reports/decomposition/traces/contract_first/cc_simtrade_cache_ttl_dual.json,False,0.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_ttl_dual__claude-opus-4-6__multi_view,cc_simtrade_cache_ttl_dual,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Completed,1.0,reports/decomposition/traces/multi_view/cc_simtrade_cache_ttl_dual.json,False,0.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_cache_ttl_dual__claude-opus-4-6__failure_mode_first,cc_simtrade_cache_ttl_dual,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Completed,1.0,reports/decomposition/traces/failure_mode_first/cc_simtrade_cache_ttl_dual.json,False,0.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_router_skip_primary__claude-opus-4-6__direct_baseline,cc_simtrade_router_skip_primary,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Completed,0.0,reports/decomposition/traces/direct_baseline/cc_simtrade_router_skip_primary.json,False,1.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_router_skip_primary__claude-opus-4-6__contract_first,cc_simtrade_router_skip_primary,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_simtrade_router_skip_primary.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_router_skip_primary__claude-opus-4-6__multi_view,cc_simtrade_router_skip_primary,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Completed,0.0,reports/decomposition/traces/multi_view/cc_simtrade_router_skip_primary.json,False,1.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_simtrade_router_skip_primary__claude-opus-4-6__failure_mode_first,cc_simtrade_router_skip_primary,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Completed,0.0,reports/decomposition/traces/failure_mode_first/cc_simtrade_router_skip_primary.json,False,1.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_configdir_incomplete__claude-opus-4-6__direct_baseline,cc_tmuxp_configdir_incomplete,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tmuxp_configdir_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_configdir_incomplete__claude-opus-4-6__contract_first,cc_tmuxp_configdir_incomplete,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_tmuxp_configdir_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_configdir_incomplete__claude-opus-4-6__multi_view,cc_tmuxp_configdir_incomplete,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tmuxp_configdir_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_configdir_incomplete__claude-opus-4-6__failure_mode_first,cc_tmuxp_configdir_incomplete,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tmuxp_configdir_incomplete.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_yaml_skip_shadow_v2__claude-opus-4-6__direct_baseline,cc_tmuxp_yaml_skip_shadow_v2,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tmuxp_yaml_skip_shadow_v2.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_yaml_skip_shadow_v2__claude-opus-4-6__contract_first,cc_tmuxp_yaml_skip_shadow_v2,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_tmuxp_yaml_skip_shadow_v2.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_yaml_skip_shadow_v2__claude-opus-4-6__multi_view,cc_tmuxp_yaml_skip_shadow_v2,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tmuxp_yaml_skip_shadow_v2.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_yaml_skip_shadow_v2__claude-opus-4-6__failure_mode_first,cc_tmuxp_yaml_skip_shadow_v2,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tmuxp_yaml_skip_shadow_v2.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_private_path_trap__claude-opus-4-6__direct_baseline,cc_tmuxp_private_path_trap,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tmuxp_private_path_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_private_path_trap__claude-opus-4-6__contract_first,cc_tmuxp_private_path_trap,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/contract_first/cc_tmuxp_private_path_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_private_path_trap__claude-opus-4-6__multi_view,cc_tmuxp_private_path_trap,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_tmuxp_private_path_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tmuxp_private_path_trap__claude-opus-4-6__failure_mode_first,cc_tmuxp_private_path_trap,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_tmuxp_private_path_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_appwrite_event_generate_shadow__claude-opus-4-6__direct_baseline,cc_appwrite_event_generate_shadow,claude-opus-4-6,direct_baseline,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_event_generate_shadow__claude-opus-4-6__contract_first,cc_appwrite_event_generate_shadow,claude-opus-4-6,contract_first,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_event_generate_shadow__claude-opus-4-6__multi_view,cc_appwrite_event_generate_shadow,claude-opus-4-6,multi_view,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_event_generate_shadow__claude-opus-4-6__failure_mode_first,cc_appwrite_event_generate_shadow,claude-opus-4-6,failure_mode_first,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_event_queue_trap__claude-opus-4-6__direct_baseline,cc_appwrite_event_queue_trap,claude-opus-4-6,direct_baseline,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_event_queue_trap__claude-opus-4-6__contract_first,cc_appwrite_event_queue_trap,claude-opus-4-6,contract_first,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_event_queue_trap__claude-opus-4-6__multi_view,cc_appwrite_event_queue_trap,claude-opus-4-6,multi_view,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_event_queue_trap__claude-opus-4-6__failure_mode_first,cc_appwrite_event_queue_trap,claude-opus-4-6,failure_mode_first,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_event_reset_incomplete__claude-opus-4-6__direct_baseline,cc_appwrite_event_reset_incomplete,claude-opus-4-6,direct_baseline,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_event_reset_incomplete__claude-opus-4-6__contract_first,cc_appwrite_event_reset_incomplete,claude-opus-4-6,contract_first,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_event_reset_incomplete__claude-opus-4-6__multi_view,cc_appwrite_event_reset_incomplete,claude-opus-4-6,multi_view,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_event_reset_incomplete__claude-opus-4-6__failure_mode_first,cc_appwrite_event_reset_incomplete,claude-opus-4-6,failure_mode_first,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_url_parse_shadow__claude-opus-4-6__direct_baseline,cc_appwrite_url_parse_shadow,claude-opus-4-6,direct_baseline,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_url_parse_shadow__claude-opus-4-6__contract_first,cc_appwrite_url_parse_shadow,claude-opus-4-6,contract_first,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_url_parse_shadow__claude-opus-4-6__multi_view,cc_appwrite_url_parse_shadow,claude-opus-4-6,multi_view,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_appwrite_url_parse_shadow__claude-opus-4-6__failure_mode_first,cc_appwrite_url_parse_shadow,claude-opus-4-6,failure_mode_first,Excluded,Setup_Failure,Reviewed,failed,Failed_Before_Repair,0.0,,False,0.0,0.0,1.0,False,,False,semantic_audit,1.0
cc_braindecode_trial_window_temporal__claude-opus-4-6__direct_baseline,cc_braindecode_trial_window_temporal,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_braindecode_trial_window_temporal.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_braindecode_trial_window_temporal__claude-opus-4-6__contract_first,cc_braindecode_trial_window_temporal,claude-opus-4-6,contract_first,Canonical_Core,,Reviewed,success,Completed,1.0,reports/decomposition/traces/contract_first/cc_braindecode_trial_window_temporal.json,False,0.0,1.0,1.0,True,,False,semantic_audit,1.0
cc_braindecode_trial_window_temporal__claude-opus-4-6__multi_view,cc_braindecode_trial_window_temporal,claude-opus-4-6,multi_view,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/multi_view/cc_braindecode_trial_window_temporal.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_braindecode_trial_window_temporal__claude-opus-4-6__failure_mode_first,cc_braindecode_trial_window_temporal,claude-opus-4-6,failure_mode_first,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/failure_mode_first/cc_braindecode_trial_window_temporal.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
cc_tc_template_tags_array_trap__claude-opus-4-6__direct_baseline,cc_tc_template_tags_array_trap,claude-opus-4-6,direct_baseline,Canonical_Core,,Reviewed,success,Repair_Failed,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_tags_array_trap.json,False,0.0,0.0,1.0,True,,False,semantic_audit,1.0
